country,attraction,address,latitude,longitude
India,Humayun_s_Tomb-New_Delhi_National_Capital_Territory_of_Delhi,"East Nizamudhin | Opp Nizamuddin Mosque, New Delhi 110002, India",28.5889188,77.2534726
India,Tea_Gardens-Munnar_Idukki_District_Kerala,"Munnar 685612, India",10.0889333,77.0595248
India,Lodi_Gardens-New_Delhi_National_Capital_Territory_of_Delhi,"Lodi Road, New Delhi 110002, India",28.5849267,77.2281443
India,Sri_Chamarajendra_Zoological_Gardens-Mysuru_Mysore_Mysore_District_Karnataka,"Indiranagar | Near Mysore Palace, Mysuru (Mysore) 570 010, India",12.3024671,76.6638781
India,Nandankanan_Zoological_Park-Bhubaneswar_Khurda_District_Odisha,"Mayur Bhawan | Saheed Nagar, Bhubaneswar 751007, India",20.2917314,85.8439266
India,Sayaji_Baug-Vadodara_Vadodara_District_Gujarat,"Kala Goda Circle, Vadodara, India",22.308897,73.1878363
India,Padmaja_Naidu_Himalayan_Zoological_Park-Darjeeling_Darjeeling_District_West_Benga,"Jawahar Parbat, Darjeeling 734101, India",27.0590663,88.2540275
India,Harmandir_Sahib-Amritsar_Amritsar_District_Punjab,"Golden Temple Road, Amritsar 143006, India",31.6195511,74.8743246
India,Gurudwara_Bangla_Sahib-New_Delhi_National_Capital_Territory_of_Delhi,"Ashoka Road | Connaught Place,Next to Grand Post Office, New Delhi 110001, India",28.6263529,77.2090803
India,Swaminarayan_Akshardham-New_Delhi_National_Capital_Territory_of_Delhi,"Nh 24, New Delhi 110002, India",28.6119152,77.2817989
India,Sri_Meenakshi_Temple-Madurai_Madurai_District_Tamil_Nadu,"North Chitrai Street | J K Plaza, 10/20, Bye-Pass Road, Madurai, Tamil Nadu, India, Madurai 625001, India",9.9320779,78.124049
India,Taj_Mahal-Agra_Agra_District_Uttar_Pradesh,"Agra 282001, India",27.1407174,78.0309542
India,Harmandir_Sahib-Amritsar_Amritsar_District_Punjab,"Golden Temple Road, Amritsar 143006, India",31.6195511,74.8743246
India,Agra_Fort-Agra_Agra_District_Uttar_Pradesh,"Agra Fort | Rakabgani, Agra 282003, India",27.1795328,78.021112
India,Humayun_s_Tomb-New_Delhi_National_Capital_Territory_of_Delhi,"East Nizamudhin | Opp Nizamuddin Mosque, New Delhi 110002, India",28.5889188,77.2534726
Indonesia,Waterbom_Bali-Kuta_Bali,"Jl. Kartika Plaza, Kuta 80361, Indonesia",-8.7246341,115.1713363
Indonesia,Borobudur_Temple-Borobudur_Magelang_Central_Java_Java," | Taman Wisata Candi Borobudur, Borobudur, Magelang 56553, Indonesia",-7.6092592,110.2081435
Indonesia,Jatiluwih_Green_Land-Tabanan_Bali,"Jatiluwih Village | JTB Office, Tabanan 82152, Indonesia",-8.3619853,115.1401332
Indonesia,Sekumpul_Waterfalls-Singaraja_Bali,"Sawan, Lemukih, Sudaji, Sekumpul | Sekumpul Village, Singaraja 81112, Indonesia",-8.1783356,115.1832899
Indonesia,Borobudur_Temple-Borobudur_Magelang_Central_Java_Java," | Taman Wisata Candi Borobudur, Borobudur, Magelang 56553, Indonesia",-7.6092592,110.2081435
Indonesia,Prambanan_Temples-Prambanan_Central_Java_Java,"Jl. Raya Temulawak, Prambanan 55514, Indonesia",-7.7520206,110.4914674
Indonesia,Tirta_Gangga-Karangasem_Bali,"Jl. Abang-Amlapura, Karangasem 80852, Indonesia",-8.4117991,115.5898449
Indonesia,USS_Liberty_Shipwreck-Tulamben_Bali,"Northeast Coast of Bali, Tulamben, Indonesia",-8.312404,115.57995
Indonesia,Ullen_Sentalu_Museum-Yogyakarta_Java,"Jl. Boyong Taman Wisata, Yogyakarta 55581, Indonesia",-7.5978656,110.4233959
Indonesia,Museum_Angkut-Batu_East_Java_Java,"Jl. Terusan Sultan Agung Atas no. 2 | Kota Wisata, Batu 65314, Indonesia",-7.878515,112.519107
Indonesia,Museum_Batik_Danar_Hadi-Solo_Central_Java_Java,"Jl. Slamet Riyadi no. 261, Solo 57141, Indonesia",-7.5678139,110.8143703
Indonesia,Neka_Art_Museum-Ubud_Bali,"Raya Campuhan St | Kedewatan Village, Ubud 80571, Indonesia",-8.510305,115.241347
Indonesia,Mount_Kawi-Tampaksiring_Bali,"Pakrisan River, Tampaksiring 80552, Indonesia",-8.4236092,115.3105148
Indonesia,Ground_Zero_Monument-Kuta_Bali,"Legian Street, Kuta, Indonesia",-8.709397,115.1721627
Indonesia,National_Monument_MONAS-Jakarta_Java,"Jl. Silang Monas, Jakarta 10110, Indonesia",-6.1785957,106.8302335
Indonesia,Sam_Po_Kong_Temple-Semarang_Central_Java_Java,"Jl. Simongan Raya 129, Semarang 50236, Indonesia",-6.9962325,110.3980705
Indonesia,Waterbom_Bali-Kuta_Bali,"Jl. Kartika Plaza, Kuta 80361, Indonesia",-8.7246341,115.1713363
Indonesia,Jawa_Timur_Park_2-Batu_East_Java_Java,"Jl. Oro-Oro Ombo no. 9, Batu, Indonesia",-7.8891801,112.5275365
Indonesia,Taman_Safari_Indonesia_Cisarua-Cisarua_West_Java_Java,"Jl. Raya Puncak no. 601, Cisarua 16750, Indonesia",-6.6868105,106.9374138
Indonesia,Batu_Eco_Green_Park_Fun_Study-Batu_East_Java_Java,"Jl. Oro-oro Ombo no. 9A, Batu, Indonesia",-7.8891801,112.5275365
Indonesia,Padar_Island-Labuan_Bajo_Flores_East_Nusa_Tenggara," | Taman Nasional Komodo, Labuan Bajo, Flores, Indonesia",-8.527716,119.4833198
Indonesia,Menjangan_Island-Pemuteran_Gerokgak_Bali,"jln.raya singaraja-gilimanuk,labuanlalang, | bali-barat national park, Pemuteran, Gerokgak 81155, Indonesia",-8.1276114,114.4753401
Indonesia,Nusa_Penida_Island-Nusa_Penida_Bali,Indonesia,-0.789275,113.921327
Indonesia,Lengkuas_Island-Belitung_Island_Bangka_Belitung_Islands_Sumatra,"Belitung Island, Indonesia",-2.8708938,107.9531836
Indonesia,Jatiluwih_Green_Land-Tabanan_Bali,"Jatiluwih Village | JTB Office, Tabanan 82152, Indonesia",-8.3619853,115.1401332
Indonesia,Tirta_Gangga-Karangasem_Bali,"Jl. Abang-Amlapura, Karangasem 80852, Indonesia",-8.4117991,115.5898449
Indonesia,Taman_Bunga_Nusantara-Cianjur_West_Java_Java,"Jl. Mariwati KM 7, Desa Kawungluwuk, Sukaresmi, Cianjur, Indonesia",-6.7271987,107.0820565
Indonesia,Bogor_Botanical_Gardens-Bogor_West_Java_Java,"Jl. Ir H Juanda no. 13, Bogor 16122, Indonesia",-6.5961997,106.7939629
Indonesia,Tirta_Gangga-Karangasem_Bali,"Jl. Abang-Amlapura, Karangasem 80852, Indonesia",-8.4117991,115.5898449
Indonesia,Pura_Lempuyang-Bali,"On top of Mt. Lempuyang, Indonesia",-8.3916251,115.6312085
Indonesia,Gunung_Kawi_Sebatu_Temple-Tegalalang_Bali,"Jl. Raya Bayad, Sebatu, Tegallalang | Sebatu Village, Tegalalang 80561, Indonesia",-8.405459,115.293847
Indonesia,Sewu_Temple-Yogyakarta_Java," | Prambanan, Yogyakarta, Indonesia",-7.7520206,110.4914674
Indonesia,Borobudur_Temple-Borobudur_Magelang_Central_Java_Java," | Taman Wisata Candi Borobudur, Borobudur, Magelang 56553, Indonesia",-7.6092592,110.2081435
Indonesia,Prambanan_Temples-Prambanan_Central_Java_Java,"Jl. Raya Temulawak, Prambanan 55514, Indonesia",-7.752021,110.491467
Indonesia,Tirta_Empul_Temple-Tampaksiring_Bali,"Tampaksiring 80552, Indonesia",-8.4390082,115.3104277
Indonesia,Mount_Kawi-Tampaksiring_Bali,"Pakrisan River, Tampaksiring 80552, Indonesia",-8.4236092,115.3105148
Israel,Old_City_of_Jerusalem-Jerusalem_Jerusalem_District,"Jerusalem, Israel",31.768319,35.21371
Israel,Yad_Vashem_The_World_Holocaust_Remembrance_Center-Jerusalem_Jerusalem_District," | Mount of Remembrance in Jerusalem, Entrance to the site is via the Holland Junction, situated on Herzl Boulevard, Jerusalem 91034, Israel",31.768319,35.21371
Israel,Western_Wall-Jerusalem_Jerusalem_District,"Western Wall Plaza | Jewish Quarter, Jerusalem 97500, Israel",31.7762917,35.23159
Israel,Israel_Museum-Jerusalem_Jerusalem_District,"11 Derekh Ruppin, Jerusalem 9543500, Israel",31.77627,35.209064
Israel,Old_City_of_Jerusalem-Jerusalem_Jerusalem_District,"Jerusalem, Israel",31.768319,35.21371
Israel,Western_Wall-Jerusalem_Jerusalem_District,"Western Wall Plaza | Jewish Quarter, Jerusalem 97500, Israel",31.7762917,35.23159
Israel,Masada_National_Park-Masada_Northern_District," | Some 18 km south of Ein Gedi or 12 km from Ein Bokek to the cable car on the east (Dead Sea) side., Masada 8698000, Israel",32.809694,34.993369
Israel,Mount_of_Olives-Jerusalem_Jerusalem_District,"Mount of Olives Road | East Jerusalem, Jerusalem, Israel",31.7779317,35.2456983
Israel,Ramat_HaNadiv-Zichron_Yaakov_Haifa_District," | Ganei Zichron, Zichron Yaakov, Israel",32.578434,34.946061
Israel,Ammunition_Hill_Memorial_and_Museum_Givat_Ha_Tachmoshet-Jerusalem_Jerusalem_Distri,"5 Zalmen Shragai St., Jerusalem 91181, Israel",31.7975767,35.228266
Israel,Victory_Monument-Netanya_Central_District,"Netanya, Israel",32.321458,34.853196
Israel,Clock_Tower-Tel_Aviv_Tel_Aviv_District,"David Razi'El St, Old Jaffa, Tel Aviv 68038, Israel",32.0561127,34.7577046
Israel,Old_City_of_Jerusalem-Jerusalem_Jerusalem_District,"Jerusalem, Israel",31.768319,35.21371
Israel,Yad_Vashem_The_World_Holocaust_Remembrance_Center-Jerusalem_Jerusalem_District," | Mount of Remembrance in Jerusalem, Entrance to the site is via the Holland Junction, situated on Herzl Boulevard, Jerusalem 91034, Israel",31.781292,35.188833
Israel,Israel_Museum-Jerusalem_Jerusalem_District,"11 Derekh Ruppin, Jerusalem 9543500, Israel",31.77627,35.209064
Israel,Palmach_Museum-Tel_Aviv_Tel_Aviv_District,"10 Haim Levanon Street, Tel Aviv, Israel",32.104537,34.7991338
Israel,Underwater_Observatory_Marine_Park-Eilat_Southern_District,"Highway 90, Eilat 88106, Israel",29.5561307,34.9553638
Israel,Tisch_Family_Zoological_Gardens_Biblical_Zoo-Jerusalem_Jerusalem_District,"Manahat | southern end of KOLITZ road, also approachable from the Malha Shopping Mall, Jerusalem, Israel",31.74622,35.177338
Israel,Gan_Garoo_Australian_Park-Nir_David_Northern_District,"Nir David | Beit shean Valley, Nir David 1080300, Israel",32.5075451,35.4472805
Israel,Hay_Park_Kiryat_Motzkin-Kiryat_Motzkin_Haifa_District,"Rehov Ha'Heshmona'im, Kiryat Motzkin 28000, Israel",32.84097,35.07824
Israel,Ramon_Crater-Mitspe_Ramon_Southern_District,"Mitspe Ramon, Mitspe Ramon 8060000, Israel",30.6152797,34.8844867
Israel,Arbel_National_Park-Tiberias_Galilee_Northern_District," | Kfar Hamam, Tiberias, Israel",32.795859,35.530973
Israel,The_Grottos_at_Rosh_HaNiqra-Kefar_Rosh_HaNiqra_Northern_District,"Kefar Rosh HaNiqra, Israel",33.08609,35.113455
Israel,Herodyon_National_Park-Jerusalem_Jerusalem_District,"Jerusalem, Israel",31.768319,35.21371
Israel,Baha_i_Gardens_and_Golden_Dome-Haifa_Haifa_District,"61 Yefe Nof | Mount Carmel, Haifa 3464701, Israel",32.811364,34.9852756
Israel,Garden_of_Gethsemane-Jerusalem_Jerusalem_District,"Jericho Rd, Jerusalem, Israel",31.7727825,35.2432979
Israel,International_Center_Mary_of_Nazareth-Nazareth_Galilee_Northern_District,"15A Casa Nova Street | Pob 50199, Nazareth 16161, Israel",32.7026599,35.2973028
Israel,Ramat_HaNadiv-Zichron_Yaakov_Haifa_District," | Ganei Zichron, Zichron Yaakov, Israel",32.578434,34.946061
Israel,Western_Wall-Jerusalem_Jerusalem_District,"Western Wall Plaza | Jewish Quarter, Jerusalem 97500, Israel",31.7762917,35.23159
Israel,Masada_National_Park-Masada_Northern_District," | Some 18 km south of Ein Gedi or 12 km from Ein Bokek to the cable car on the east (Dead Sea) side., Masada 8698000, Israel",32.809694,34.993369
Israel,The_Western_Wall_Tunnels-Jerusalem_Jerusalem_District,"Old City, Jerusalem, Israel",31.7776563,35.2324593
Israel,Baha_i_Gardens_and_Golden_Dome-Haifa_Haifa_District,"61 Yefe Nof | Mount Carmel, Haifa 3464701, Israel",32.811364,34.9852756
Israel,Timna_Park-Eilat_Southern_District,"Eilat 88000, Israel",29.557669,34.951925
Israel,Caesarea_National_Park-Caesarea_Haifa_District,"Route 2 Near Aqiva, Caesarea, Israel",32.5057008,34.9143483
Israel,Beit_She_an_National_Park-Beit_She_an_Northern_District,"Beit She'an, Beit She'an, Israel",32.497103,35.497336
Israel,Kfar_Nahum_Capernaum_National_Park-Tiberias_Galilee_Northern_District," | Road 87, Tiberias, Israel",32.7934367,35.5245139
Israel,Western_Wall-Jerusalem_Jerusalem_District,"Western Wall Plaza | Jewish Quarter, Jerusalem 97500, Israel",31.7762917,35.23159
Israel,Baha_i_Gardens_and_Golden_Dome-Haifa_Haifa_District,"61 Yefe Nof | Mount Carmel, Haifa 3464701, Israel",32.811364,34.9852756
Israel,Church_of_the_Holy_Sepulchre-Jerusalem_Jerusalem_District,"Suq Khan e-Zeit and Christian Quarter Road. | Christian Quarter, Jerusalem, Israel",31.779484,35.231084
Israel,Garden_Tomb-Jerusalem_Jerusalem_District,"Conrad Schick St, Jerusalem 91193, Israel",31.7837902,35.229548
Israel,Caesarea_National_Park-Caesarea_Haifa_District,"Route 2 Near Aqiva, Caesarea, Israel",32.5057008,34.9143483
Israel,Jaffa_Slope_Park-Jaffa_Tel_Aviv_Tel_Aviv_District,"On The Beach Of Tel-Aviv-Jaffa, Jaffa, Tel Aviv, Israel",32.0536767,34.7581639
Israel,Bet_She_an_National_Park-Beit_She_an_Northern_District,"Beit She'an, Israel",32.497103,35.497336
Israel,Ramat_Gan_National_Park-Ramat_Gan_Tel_Aviv_District,"Ramat Gan 221205, Israel",32.0894439,34.8176674
Japan,Ebisuya_Asakusa-Taito_Tokyo_Tokyo_Prefecture_Kanto,"2-3-1 Asakusa | Bording Place: Senso-ji Temple Kaminari Gate, Taito 111-0032, Tokyo Prefecture",35.7147651,139.7966553
Japan,Fushimi_Inari_taisha_Shrine-Kyoto_Kyoto_Prefecture_Kinki,"68 Fukakusa Yabunouchicho, Fushimi-ku, Kyoto 612-0882, Kyoto Prefecture",34.9671881,135.7732651
Japan,Ebisuya_Kyoto_Arashiyama-Kyoto_Kyoto_Prefecture_Kinki,"3-24 Susukinobabacho, Sagatenryuji, Ukyo-ku, Kyoto 616-8385, Kyoto Prefecture",35.0140378,135.6760506
Japan,Akiba_Fukurou-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto,"67 Kanda Neribeicho | Akiba Fukurou Bldg. 1F, Chiyoda 101-0022, Tokyo Prefecture",35.7007954,139.7748359
Japan,Fushimi_Inari_taisha_Shrine-Kyoto_Kyoto_Prefecture_Kinki,"68 Fukakusa Yabunouchicho, Fushimi-ku, Kyoto 612-0882, Kyoto Prefecture",34.9671881,135.7732651
Japan,Todai_ji_Temple-Nara_Nara_Prefecture_Kinki,"406-1 Zoshicho, Nara 630-8211, Nara Prefecture",34.6869261,135.8392498
Japan,Kiyomizu_dera_Temple-Kyoto_Kyoto_Prefecture_Kinki,"1-294 Kiyomizu, Higashiyama-ku, Kyoto 605-0862, Kyoto Prefecture",34.9948561,135.7850463
Japan,Himeji_Castle-Himeji_Hyogo_Prefecture_Kinki,"68 Hommachi, Himeji 670-0012, Hyogo Prefecture",34.8375909,134.692557
Japan,Hiroshima_Peace_Memorial_Museum-Hiroshima_Hiroshima_Prefecture_Chugoku,"1-2 Nakajimacho, Naka-ku, Hiroshima 730-0811, Hiroshima Prefecture",34.3914913,132.4530703
Japan,The_Hakone_Open_Air_Museum-Hakone_machi_Ashigarashimo_gun_Kanagawa_Prefecture_Kant,"1121 Ninotaira, Hakone-machi, Ashigarashimo-gun 250-0493, Kanagawa Prefecture",35.2452533,139.0513245
Japan,Nagasaki_Atomic_Bomb_Museum-Nagasaki_Nagasaki_Prefecture_Kyushu_Okinawa,"7-8 Hirano-machi, Nagasaki, Nagasaki Prefecture",32.7725387,129.8644788
Japan,Edo_Tokyo_Museum-Sumida_Tokyo_Tokyo_Prefecture_Kanto,"1-4-1, Yokoami, Sumida 130-0015, Tokyo Prefecture",35.6965972,139.7957336
Japan,Atomic_Bomb_Dome-Hiroshima_Hiroshima_Prefecture_Chugoku,"1-10 Otemachi Naka-ku, Hiroshima 730-0051, Hiroshima Prefecture",34.395452,132.4530341
Japan,Todai_ji_Temple-Nara_Nara_Prefecture_Kinki,"406-1 Zoshicho, Nara 630-8211, Nara Prefecture",34.6869261,135.8392498
Japan,Children_s_Peace_Monument-Hiroshima_Hiroshima_Prefecture_Chugoku,"Hiroshima, Hiroshima Prefecture",34.3852029,132.4552927
Japan,The_Cenotaph-Hiroshima_Hiroshima_Prefecture_Chugoku,"1 Nakajima-cho Naka-ku, Hiroshima 730-0811, Hiroshima Prefecture",34.3921412,132.4537508
Japan,Okinawa_Churaumi_Aquarium-Motobu_cho_Kunigami_gun_Okinawa_Prefecture_Kyushu_Okin,"424 Ishikawa | Okinawa Memorial Park Ocean Expo Park, Motobu-cho, Kunigami-gun 905-0206, Okinawa Prefecture",26.6912651,127.8781308
Japan,Asahiyama_Zoo-Asahikawa_Hokkaido,"Higashi Asahikawacho Kuranuma, Asahikawa 078-8205, Hokkaido",43.7734602,142.4871283
Japan,Osaka_Aquarium_Kaiyukan-Osaka_Osaka_Prefecture_Kinki,"1-1-10 Kaigandori, Minato-ku, Osaka 552-0022, Osaka Prefecture",34.6550348,135.4288895
Japan,Monkey_Park_Iwatayama-Kyoto_Kyoto_Prefecture_Kinki,"8 Genrokuyamacho, Nishikyo-ku, Kyoto 616-0022, Kyoto Prefecture",35.0113346,135.6766869
Japan,Miyajima-Hatsukaichi_Hiroshima_Prefecture_Chugoku,"Miyajima-cho, Hatsukaichi 739-0500, Hiroshima Prefecture",34.2796599,132.3114041
Japan,Iriomote_Island-Taketomicho_Iriomote_jima_Yaeyama_gun_Okinawa_Prefecture_Kyushu_Ok,"Taketomicho Iriomote-jima, Yaeyama-gun 907-1432, Okinawa Prefecture",24.3300613,123.8187977
Japan,Kouri_jima_Island-Nakijin_son_Kunigami_gun_Okinawa_Prefecture_Kyushu_Okinawa,"Kouri, Nakijin-son, Kunigami-gun 905-0406, Okinawa Prefecture",26.6974104,128.0169319
Japan,Zamami_jima_Island-Zamami_son_Shimajiri_gun_Okinawa_Prefecture_Kyushu_Okinawa,"Zamami, Zamami-son, Shimajiri-gun 901-3402, Okinawa Prefecture",26.233338,127.3052262
Japan,Tokyo_DisneySea-Urayasu_Chiba_Prefecture_Kanto,"1-1 Maihama, Urayasu 279-0031, Chiba Prefecture",35.6355849,139.8845778
Japan,Tokyo_Disneyland-Urayasu_Chiba_Prefecture_Kanto,"1-1 Maihama, Urayasu 279-8511, Chiba Prefecture",35.6355849,139.8845778
Japan,Adventure_World-Shirahama_cho_Nishimuro_gun_Wakayama_Prefecture_Kinki,"2399 Katata, Shirahama-cho, Nishimuro-gun 649-2201, Wakayama Prefecture",33.6760814,135.3759015
Japan,Nagashima_Spa_Land-Kuwana_Mie_Prefecture_Chubu,"333 Nagashimacho Urayasu, Kuwana 511-1192, Mie Prefecture",35.0277936,136.7325574
Japan,Cape_Kamui-Shakotan_cho_Shakotan_gun_Hokkaido,"Kozakicho, Shakotan-cho, Shakotan-gun 046-0321, Hokkaido",43.3278534,140.3568048
Japan,Akiyoshi_Limestone_Cave-Mine_Yamaguchi_Prefecture_Chugoku,"Shuhocho Akiyoshi Takinokuchi | Kurotani Entrance, Mine 754-0511, Yamaguchi Prefecture",34.2276821,131.3039022
Japan,Jogasaki_Coast-Ito_Shizuoka_Prefecture_Chubu,"Yawatano/Futo, Ito 413-0231, Shizuoka Prefecture",34.908674,139.127197
Japan,Tottori_Sand_Dunes-Tottori_Tottori_Prefecture_Chugoku,"Yuyama Fukubecho, Tottori 680-0947, Tottori Prefecture",35.5408752,134.2584382
Japan,Kinosaki_Onsen-Toyooka_Hyogo_Prefecture_Kinki,"357-1 Kinosakicho Yushima, Toyooka 669-6101, Hyogo Prefecture",35.6252276,134.810676
Japan,Arima_Onsen-Kobe_Hyogo_Prefecture_Kinki,"828 Arimacho, Kita-ku, Kobe 651-1401, Hyogo Prefecture",34.7971496,135.2472099
Japan,Natura-Shibuya_Tokyo_Tokyo_Prefecture_Kanto,"7-5 Daikanyama | B1F, Shibuya 150-0034, Tokyo Prefecture",35.6513064,139.7053925
Japan,ERAWAN_Thai_Traditional_Massage_Tokyo-Minato_Tokyo_Tokyo_Prefecture_Kanto,"7-15-13 Roppongi | Roppongi Daiya Heights 4F, Minato 106-0032, Tokyo Prefecture",35.66258,139.730235
Japan,Shinjuku_Gyoen_National_Garden-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto,"11 Naitocho, Shinjuku 160-0014, Tokyo Prefecture",35.6851763,139.7100517
Japan,Kenrokuen_Garden-Kanazawa_Ishikawa_Prefecture_Chubu,"1-1 Marunouchi, Kanazawa 920-0937, Ishikawa Prefecture",36.5670359,136.6583409
Japan,Nanzen_ji_Temple-Kyoto_Kyoto_Prefecture_Kinki,"86 Nanzenji Fukuchicho, Sakyo-ku, Kyoto 606-8435, Kyoto Prefecture",35.0119337,135.7943881
Japan,Adachi_Museum_of_Art-Yasugi_Shimane_Prefecture_Chugoku,"320 Furukawacho, Yasugi 692-0064, Shimane Prefecture",35.3806875,133.1945765
Malaysia,Petronas_Twin_Towers-Kuala_Lumpur_Wilayah_Persekutuan,"Kuala Lumpur City Centre, Kuala Lumpur 50088, Malaysia",3.1568055,101.7132345
Malaysia,The_Huskitory-Melaka_Central_Melaka_District_Melaka_State,"27 Jalan Taman Asean, Melaka 75250, Malaysia",2.235302,102.223441
Malaysia,Pinang_Peranakan_Mansion-George_Town_Penang_Island_Penang,"29 Church Street, George Town, Penang Island 10200, Malaysia",5.4179769,100.340997
Malaysia,Langkawi_Sky_Cab-Langkawi_Langkawi_District_Kedah," | Oriental Village, Langkawi 07000, Malaysia",6.3703806,99.6715956
Malaysia,Armenian_Street-George_Town_Penang_Island_Penang,"Lebuh Armenian, George Town, Penang Island, Malaysia",5.4154392,100.3370691
Malaysia,Sarawak_Cultural_Village-Kuching_Sarawak,"Jalan Pantai Damai, Kuching 93050, Malaysia",1.7215154,110.3166884
Malaysia,Cheong_Fatt_Tze_The_Blue_Mansion-George_Town_Penang_Island_Penang,"14, Lebuh Leith, George Town, Penang Island 10200, Malaysia",5.421288,100.335233
Malaysia,George_Town-Penang,Malaysia,4.210484,101.975766
